Entity,Code,Year,Palma ratio (Pretax) (Estimated)
Portugal,PRT,2002,3.2760103
Portugal,PRT,2003,3.1940424
Portugal,PRT,2004,3.5071175
Portugal,PRT,2005,3.388307
Portugal,PRT,2006,3.524911
Portugal,PRT,2007,3.4322917
Portugal,PRT,2008,3.1307566
Portugal,PRT,2009,3.0291026
Portugal,PRT,2010,3.0937245
Portugal,PRT,2011,3.1687346
Portugal,PRT,2012,2.9359488
Portugal,PRT,2013,3.1301427
Portugal,PRT,2014,3.088503
Portugal,PRT,2015,2.9863014
Portugal,PRT,2016,3.0506122
Portugal,PRT,2017,3.0377812
Portugal,PRT,2022,2.596399
Portugal,PRT,2023,2.6600912
Puerto Rico,PRI,1980,11.876858
Puerto Rico,PRI,1981,11.925373
Puerto Rico,PRI,1982,11.976445
Puerto Rico,PRI,1983,12.027957
Puerto Rico,PRI,1984,12.103896
Puerto Rico,PRI,1985,12.156522
Puerto Rico,PRI,1986,12.209607
Puerto Rico,PRI,1987,12.287912
Puerto Rico,PRI,1988,12.342163
Puerto Rico,PRI,1989,12.510067
Puerto Rico,PRI,1990,12.566292
Puerto Rico,PRI,1991,12.427617
Puerto Rico,PRI,1992,12.350332
Puerto Rico,PRI,1993,12.27373
Puerto Rico,PRI,1994,12.224669
Puerto Rico,PRI,1995,12.122539
Puerto Rico,PRI,1996,12.076419
Puerto Rico,PRI,1997,12.002174
Puerto Rico,PRI,1998,11.930736
Puerto Rico,PRI,1999,11.859914
Puerto Rico,PRI,2000,11.815054
Puerto Rico,PRI,2001,11.702991
Puerto Rico,PRI,2002,11.641791
Puerto Rico,PRI,2003,11.536017
Puerto Rico,PRI,2004,11.455696
Puerto Rico,PRI,2005,11.378151
Puerto Rico,PRI,2006,11.327044
Puerto Rico,PRI,2007,11.252609
Puerto Rico,PRI,2008,11.204166
Puerto Rico,PRI,2009,11.109731
Puerto Rico,PRI,2010,11.06405
Puerto Rico,PRI,2011,10.198077
Puerto Rico,PRI,2012,9.446043
Puerto Rico,PRI,2013,8.798646
Puerto Rico,PRI,2014,8.2137165
Puerto Rico,PRI,2015,7.7140694
Puerto Rico,PRI,2016,7.243902
Puerto Rico,PRI,2017,6.8385773
Puerto Rico,PRI,2018,6.462141
Puerto Rico,PRI,2019,6.12625
Puerto Rico,PRI,2020,5.887273
Puerto Rico,PRI,2021,5.887273
Puerto Rico,PRI,2022,5.887273
Puerto Rico,PRI,2023,5.887273
Qatar,QAT,2007,9.008064
Qatar,QAT,2012,8.290883
Qatar,QAT,2022,8.163558
Qatar,QAT,2023,7.9618106
Romania,ROU,1980,1.396672
Romania,ROU,1981,1.396672
Romania,ROU,1982,1.396672
Romania,ROU,1983,1.396672
Romania,ROU,1984,1.396672
Romania,ROU,1985,1.396672
Romania,ROU,1986,1.396672
Romania,ROU,1987,1.396672
Romania,ROU,1988,1.396672
Romania,ROU,1989,1.396672
Romania,ROU,1990,1.4277929
Romania,ROU,1991,1.4877913
Romania,ROU,1992,1.5770774
Romania,ROU,1993,1.7342739
Romania,ROU,1994,1.976817
Romania,ROU,1995,3.0687342
Romania,ROU,1996,3.2506483
Romania,ROU,1997,3.228055
Romania,ROU,1998,2.9697218
Romania,ROU,1999,3.157275
Romania,ROU,2000,3.2765775
Romania,ROU,2001,3.0470984
Romania,ROU,2002,3.35504
Romania,ROU,2003,4.004931
Romania,ROU,2004,3.9583738
Romania,ROU,2005,3.9021842
Romania,ROU,2006,4.2009854
Romania,ROU,2007,5.0185385
Romania,ROU,2008,4.3690596
Romania,ROU,2009,4.060635
Romania,ROU,2010,3.7166667
Romania,ROU,2011,3.9890764
Romania,ROU,2012,4.289047
Romania,ROU,2013,4.1112223
Romania,ROU,2014,4.45379
Romania,ROU,2015,4.556257
Romania,ROU,2016,3.5547378
Romania,ROU,2017,3.6707547
Romania,ROU,2018,4.163412
Romania,ROU,2022,4.102642
Romania,ROU,2023,4.238929
Russia,RUS,1905,3.8711808
Russia,RUS,1910,4
Russia,RUS,1920,1.1325301
Russia,RUS,1928,1.0465983
Russia,RUS,1930,1.1325301
Russia,RUS,1934,1.2010685
Russia,RUS,1940,1.326794
Russia,RUS,1950,1.6189897
Russia,RUS,1956,1.4837962
Russia,RUS,1959,1.4177489
Russia,RUS,1960,1.5514235
Russia,RUS,1961,1.3790537
Russia,RUS,1964,1.2410849
Russia,RUS,1966,1.242233
Russia,RUS,1968,0.95334506
Russia,RUS,1970,1.1565585
Russia,RUS,1972,1.0184587
Russia,RUS,1976,1.025713
Russia,RUS,1980,0.951693
Russia,RUS,1981,0.9604672
Russia,RUS,1982,0.9695749
Russia,RUS,1983,0.9901522
Russia,RUS,1984,1.042976
Russia,RUS,1985,1.0210952
Russia,RUS,1986,1.0468891
Russia,RUS,1987,1.0169795
Russia,RUS,1988,1.0165548
Russia,RUS,1989,1.1044158
Russia,RUS,1990,1.2529297
Russia,RUS,1991,1.3073123
Russia,RUS,1992,2.2970712
Russia,RUS,1993,2.661876
Russia,RUS,1994,4.1313643
Russia,RUS,1995,4.927835
Russia,RUS,1996,9.536062
Russia,RUS,1997,6.1709285
Russia,RUS,1998,4.7505445
Russia,RUS,1999,5.443941
Russia,RUS,2000,5.773256
Russia,RUS,2001,6.184337
Russia,RUS,2002,5.663605
Russia,RUS,2003,5.7236533
Russia,RUS,2004,5.4596415
Russia,RUS,2005,6.1226416
Russia,RUS,2006,5.818916
Russia,RUS,2007,5.674365
Russia,RUS,2008,6.4004855
Russia,RUS,2009,5.296493
Russia,RUS,2010,4.2351303
Russia,RUS,2011,5.055888
Russia,RUS,2012,4.5270658
Russia,RUS,2013,5.1583757
Russia,RUS,2014,4.075608
Russia,RUS,2015,4.057881
Russia,RUS,2016,4.044287
Russia,RUS,2017,4.014023
Russia,RUS,2022,4.9671497
Russia,RUS,2023,4.9671497
Russia and Central Asia (WID),,1820,4.0965643
Russia and Central Asia (WID),,1850,4.1750937
Russia and Central Asia (WID),,1880,4.335238
Russia and Central Asia (WID),,1900,4.5919766
Russia and Central Asia (WID),,1910,4.5919766
Russia and Central Asia (WID),,1920,1.3628169
Russia and Central Asia (WID),,1930,1.2778982
Russia and Central Asia (WID),,1940,1.5215594
Russia and Central Asia (WID),,1950,1.7026855
Russia and Central Asia (WID),,1960,1.6883692
Russia and Central Asia (WID),,1970,1.2474798
Russia and Central Asia (WID),,1980,1.8192234
Russia and Central Asia (WID),,1981,1.8419375
Russia and Central Asia (WID),,1982,1.8393881
Russia and Central Asia (WID),,1983,1.8685386
Russia and Central Asia (WID),,1984,1.9557171
Russia and Central Asia (WID),,1985,1.9180645
Russia and Central Asia (WID),,1986,1.9428201
Russia and Central Asia (WID),,1987,1.9231763
Russia and Central Asia (WID),,1988,1.9268608
Russia and Central Asia (WID),,1989,2.0522833
Russia and Central Asia (WID),,1990,2.2492836
Russia and Central Asia (WID),,1991,2.3589365
Russia and Central Asia (WID),,1992,3.2455356
Russia and Central Asia (WID),,1993,3.6948175
Russia and Central Asia (WID),,1994,5.002278
Russia and Central Asia (WID),,1995,5.9858794
Russia and Central Asia (WID),,1996,8.724315
Russia and Central Asia (WID),,1997,6.799439
Russia and Central Asia (WID),,1998,5.4177513
Russia and Central Asia (WID),,1999,6.003628
Russia and Central Asia (WID),,2000,6.6486487
Russia and Central Asia (WID),,2001,6.9801326
Russia and Central Asia (WID),,2002,6.571245
Russia and Central Asia (WID),,2003,6.5302444
Russia and Central Asia (WID),,2004,6.3396225
Russia and Central Asia (WID),,2005,6.650064
Russia and Central Asia (WID),,2006,6.64578
Russia and Central Asia (WID),,2007,6.5652175
Russia and Central Asia (WID),,2008,6.6
Russia and Central Asia (WID),,2009,5.818287
Russia and Central Asia (WID),,2010,5.1795154
Russia and Central Asia (WID),,2011,5.5882354
Russia and Central Asia (WID),,2012,5.1769147
Russia and Central Asia (WID),,2013,5.6492205
Russia and Central Asia (WID),,2014,4.975401
Russia and Central Asia (WID),,2015,4.916136
Russia and Central Asia (WID),,2016,4.976521
Russia and Central Asia (WID),,2017,4.947928
Russia and Central Asia (WID),,2018,4.9872475
Russia and Central Asia (WID),,2019,4.986229
Russia and Central Asia (WID),,2020,5.681818
Russia and Central Asia (WID),,2021,5.751973
Russia and Central Asia (WID),,2022,5.9674797
Russia and Central Asia (WID),,2023,5.72216
Rwanda,RWA,1984,8.130137
Rwanda,RWA,2000,8.14952
Rwanda,RWA,2005,9.74375
Rwanda,RWA,2010,7.5916777
Rwanda,RWA,2013,6.7833934
Rwanda,RWA,2016,6.161663
Rwanda,RWA,2022,6.161663
Rwanda,RWA,2023,6.161663
Saint Kitts and Nevis,KNA,1980,11.876858
Saint Kitts and Nevis,KNA,1981,11.925373
Saint Kitts and Nevis,KNA,1982,11.976445
Saint Kitts and Nevis,KNA,1983,12.027957
Saint Kitts and Nevis,KNA,1984,12.103896
Saint Kitts and Nevis,KNA,1985,12.156522
Saint Kitts and Nevis,KNA,1986,12.209607
Saint Kitts and Nevis,KNA,1987,12.287912
Saint Kitts and Nevis,KNA,1988,12.342163
Saint Kitts and Nevis,KNA,1989,12.510067
Saint Kitts and Nevis,KNA,1990,12.566292
Saint Kitts and Nevis,KNA,1991,12.427617
Saint Kitts and Nevis,KNA,1992,12.350332
Saint Kitts and Nevis,KNA,1993,12.27373
Saint Kitts and Nevis,KNA,1994,12.224669
Saint Kitts and Nevis,KNA,1995,12.122539
Saint Kitts and Nevis,KNA,1996,12.076419
Saint Kitts and Nevis,KNA,1997,12.002174
Saint Kitts and Nevis,KNA,1998,11.930736
Saint Kitts and Nevis,KNA,1999,11.859914
Saint Kitts and Nevis,KNA,2000,11.815054
Saint Kitts and Nevis,KNA,2001,11.702991
Saint Kitts and Nevis,KNA,2002,11.641791
Saint Kitts and Nevis,KNA,2003,11.536017
Saint Kitts and Nevis,KNA,2004,11.455696
Saint Kitts and Nevis,KNA,2005,11.378151
Saint Kitts and Nevis,KNA,2006,11.327044
Saint Kitts and Nevis,KNA,2007,11.252609
Saint Kitts and Nevis,KNA,2008,11.204166
Saint Kitts and Nevis,KNA,2009,11.109731
Saint Kitts and Nevis,KNA,2010,11.06405
Saint Kitts and Nevis,KNA,2011,10.198077
Saint Kitts and Nevis,KNA,2012,9.446043
Saint Kitts and Nevis,KNA,2013,8.798646
Saint Kitts and Nevis,KNA,2014,8.2137165
Saint Kitts and Nevis,KNA,2015,7.7140694
Saint Kitts and Nevis,KNA,2016,7.243902
Saint Kitts and Nevis,KNA,2017,6.8385773
Saint Kitts and Nevis,KNA,2018,6.462141
Saint Kitts and Nevis,KNA,2019,6.12625
Saint Kitts and Nevis,KNA,2020,5.887273
Saint Kitts and Nevis,KNA,2021,5.887273
Saint Kitts and Nevis,KNA,2022,5.887273
